date,open,high,low,close,volume,amount,turn,pctChg
2007-01-29,7.6824422,7.94515784,7.4834152,7.563026,121707998,2338352289.0,2.584237,-1.2474
2007-01-30,7.61079248,7.63865626,7.3042909,7.3440963,86833711,1626008754.0,1.843748,-2.894733
2007-01-31,7.29234928,7.29234928,6.69128774,6.83458718,94337166,1667077750.0,2.00307,-6.937673
2007-02-01,6.72313206,6.96196446,6.63954072,6.73109314,85932371,1461163828.0,1.82461,-1.51427
2007-02-02,6.78284016,6.81866502,6.40070832,6.4285721,88961313,1462628436.0,1.888924,-4.494383
2007-02-05,6.4285721,6.5081829,6.21760348,6.22158402,68993926,1095441109.0,1.464954,-3.219811
2007-02-06,6.1897397,6.567891,5.96682946,6.55196884,168379944,2610855702.0,3.575227,5.310294
2007-02-07,6.56391046,6.8863342,6.50022182,6.65546288,134058333,2256637684.0,2.846473,1.579588
2007-02-08,6.72313206,6.7271126,6.46041642,6.59177424,61210606,1008214230.0,1.29969,-0.956937
2007-02-09,6.57187154,6.6275991,6.35692238,6.3887667,60260428,976949721.0,1.279515,-3.079712
2007-02-12,6.38080562,6.8067234,6.38080562,6.73109314,69267641,1152901802.0,1.470766,5.358259
2007-02-13,6.766918,6.91817852,6.69128774,6.77885962,55088716,942097973.0,1.169704,0.709644
2007-02-14,6.78284016,7.17293308,6.71915152,7.164972,79725636,1403028098.0,1.692822,5.695827
2007-02-15,7.23662172,7.30827144,7.06147796,7.20875794,74378366,1339787566.0,1.579283,0.611115
2007-02-16,7.24856334,7.30031036,7.0455558,7.1052639,70319834,1259355648.0,1.493107,-1.435672
2007-02-26,6.8863342,6.89031474,6.69924882,6.7072099,143192622,2432572526.0,3.040422,-5.602241
2007-02-27,6.75099584,6.7868207,6.07430404,6.10614836,135729030,2189223929.0,2.881947,-8.961426
2007-02-28,6.11410944,6.42061102,6.09818728,6.40468886,127540287,1996435442.0,2.708075,4.889179
2007-03-01,6.40070832,6.40468886,6.10216782,6.20168132,72443588,1132740823.0,1.538201,-3.169672
2007-03-02,6.15789538,6.368864,6.12207052,6.22556456,53823764,845667296.0,1.142845,0.385112
2007-03-05,6.20168132,6.32109752,5.9509073,6.03847918,73137058,1117712899.0,1.552926,-3.005117
2007-03-06,6.03847918,6.5081829,6.03847918,6.34498076,90564693,1429258979.0,1.922968,5.075804
2007-03-07,6.40070832,6.4882802,6.3290586,6.42061102,62857326,1012782382.0,1.334655,1.191967
2007-03-08,6.43255264,6.4882802,6.31313644,6.4484748,48027924,774139421.0,1.019781,0.433984
2007-03-09,6.47235804,6.6076964,6.37284454,6.4882802,81069707,1327515996.0,1.721361,0.617274
2007-03-12,6.51216344,6.55992992,6.34498076,6.39672778,66569790,1074235623.0,1.413482,-1.41104
2007-03-13,6.39274724,6.4285721,6.28129212,6.36090292,51591466,820451398.0,1.095446,-0.560051
2007-03-14,6.2494478,6.2494478,6.11808998,6.18575916,93101701,1441722725.0,1.976837,-2.753439
2007-03-15,6.19372024,6.35692238,6.1499343,6.2892532,68468401,1072538539.0,1.453796,1.673103
2007-03-16,6.3091559,6.3290586,6.10216782,6.17779808,69606502,1087564519.0,1.477961,-1.77215
2007-03-19,6.04245972,6.7271126,6.04245972,6.51216344,138834006,2251571490.0,2.947875,5.412372
2007-03-20,6.53206614,6.57585208,6.4285721,6.4882802,68033462,1110686188.0,1.444561,-0.366757
2007-03-21,6.5280856,6.63556018,6.48031912,6.54002722,78973692,1302145471.0,1.676856,0.797553
2007-03-22,6.6076964,6.7470153,6.57983262,6.61565748,96741567,1617620389.0,2.054123,1.156424
2007-03-23,6.61565748,6.7072099,6.4086694,6.55594938,68717235,1133856615.0,1.459079,-0.902536
2007-03-26,6.567891,6.63556018,6.43255264,6.59177424,87553561,1433730046.0,1.859033,0.546449
2007-03-27,6.63954072,6.67934612,6.51614398,6.55196884,66320336,1093622561.0,1.408186,-0.603867
2007-03-28,6.55196884,6.89429528,6.51614398,6.8465288,159739136,2691374327.0,3.391756,4.495758
2007-03-29,6.83856772,7.30031036,6.79876232,6.96992554,183262676,3252992125.0,3.891233,1.802323
2007-03-30,6.92215906,7.0853612,6.85050934,6.91817852,67660722,1183681162.0,1.436597,-0.742439
2007-04-02,6.93410068,7.05351688,6.8664315,7.01769202,74176895,1298931984.0,1.574951,1.438435
2007-04-03,7.06147796,7.164972,6.965945,7.0654585,74834397,1326163321.0,1.588911,0.680663
2007-04-04,7.0654585,7.17691362,7.0256531,7.06147796,78833885,1404875539.0,1.67383,-0.056339
2007-04-05,7.0654585,7.0853612,6.85847042,6.9858477,92702914,1618218906.0,1.968302,-1.071029
2007-04-06,6.89827582,6.98186716,6.79080124,6.86245096,102995435,1773144435.0,2.186836,-1.766379
2007-04-09,6.85448988,7.0455558,6.79080124,6.93410068,84569988,1470879957.0,1.795621,1.044085
2007-04-10,6.9460423,7.21273848,6.9460423,7.164972,152667963,2732733206.0,3.241501,3.329506
2007-04-11,7.4038044,7.75011138,7.4038044,7.61477302,206828419,3949695025.0,4.391456,6.277773
2007-04-12,7.6426368,7.8018584,7.53516222,7.6227341,94202131,1817433319.0,2.000134,0.10455
2007-04-13,7.6227341,7.62671464,7.4237071,7.48739574,92632965,1758503113.0,1.966817,-1.775458
2007-04-16,7.5232206,8.15214592,7.4834152,8.04467134,129084213,2526042820.0,2.740763,7.442848
2007-04-17,8.14816538,8.15214592,7.563026,7.94515784,103835533,2057699826.0,2.204674,-1.237011
2007-04-18,7.9411773,8.0605935,7.7222476,7.77001408,85303984,1680431404.0,1.811205,-2.204402
2007-04-19,7.8217611,7.93719676,7.30827144,7.56700654,139926334,2676674293.0,2.970967,-2.612706
2007-04-20,7.56700654,7.87748866,7.563026,7.7421503,93871041,1825316862.0,1.993104,2.314574
2007-04-23,7.82574164,7.98496324,7.75409192,7.93719676,99646042,1975050244.0,2.115721,2.519279
2007-04-24,8.01680756,8.06457404,7.76603354,7.7819557,77354955,1535097218.0,1.642428,-1.955874
2007-04-25,7.762053,8.27156212,7.6824422,7.96108,112273793,2250033191.0,2.383838,2.301794
2007-04-26,8.04865188,8.1999124,7.8018584,7.97700216,80169294,1609080056.0,1.702183,0.200005
2007-04-27,7.9212746,8.00884648,7.75807246,7.762053,80922469,1596249541.0,1.718175,-2.694615
2007-04-30,7.762053,7.9013719,7.6028314,7.75011138,103574913,2009046790.0,2.19914,-0.15385
2007-05-08,8.0008854,8.19593186,7.88943028,8.03272972,123442744,2486766501.0,2.620981,3.646641
2007-05-09,8.0207881,8.757188,7.9411773,8.64971342,196451573,4117359791.0,4.171131,7.680868
2007-05-10,8.64971342,8.88058474,8.35515346,8.55418046,112354022,2440166242.0,2.385541,-1.104463
2007-05-11,8.47456966,8.74126584,8.30340644,8.6178691,134248283,2847414281.0,2.850408,0.744532
2007-05-14,8.3989394,8.9960204,8.3193286,8.82087664,125127781,2763517020.0,2.656758,2.355659
2007-05-15,8.8367988,8.87262366,8.2596205,8.2795232,105174673,2252716494.0,2.233107,-6.137187
2007-05-16,8.3392313,8.46660858,8.19593186,8.39495886,86610566,1810854219.0,1.838947,1.394235
2007-05-17,8.39097832,8.50243344,8.31136752,8.44670588,86254051,1823208576.0,1.831377,0.616402
2007-05-18,8.39495886,8.39495886,8.1999124,8.26360104,93895011,1954557961.0,1.993613,-2.167762
2007-05-21,7.96506054,8.22379564,7.96108,8.14418484,146459164,2977203234.0,3.109674,-1.445092
2007-05-22,8.16806808,8.359134,8.1402043,8.22379564,80432253,1665599958.0,1.707767,0.977521
2007-05-23,8.2397178,8.5183556,8.1203016,8.44272534,97119007,2033018008.0,2.062066,2.662145
2007-05-24,8.46262804,8.78903232,8.359134,8.49447236,108436349,2334664046.0,2.30236,0.612923
2007-05-25,8.4188421,8.5979664,8.31534806,8.40690048,85273835,1818350273.0,1.810565,-1.030925
2007-05-28,8.48253074,8.74922692,8.47058912,8.48253074,90491444,1950866892.0,1.921347,0.899615
2007-05-29,8.4984529,8.6576745,8.39495886,8.5183556,91959283,1962388053.0,1.952513,0.422338
2007-05-30,8.0804962,8.47456966,7.83370272,7.98894378,154780369,3172465861.0,3.286353,-6.214953
2007-05-31,8.0406908,8.78903232,7.95709946,8.64573288,183342271,3867520629.0,3.892789,8.221224
2007-06-01,8.6974799,9.32242468,8.6576745,8.78505178,156234672,3528048441.0,3.317231,1.61142
2007-06-04,8.9960204,9.0756312,8.2397178,8.33525076,119076749,2562203896.0,2.528281,-5.120069
2007-06-05,8.2795232,8.56214154,7.87350812,8.55418046,144984609,2984967656.0,3.078366,2.626548
2007-06-06,8.55418046,8.757188,8.3193286,8.52631668,92002532,1976305170.0,1.953431,-0.325732
2007-06-07,8.63379126,8.7969934,8.3989394,8.62981072,113170490,2440412118.0,2.402877,1.21382
2007-06-08,8.5979664,8.5979664,8.35515346,8.45466696,102072580,2163543434.0,2.167242,-2.029523
2007-06-11,8.46262804,8.6974799,8.34719238,8.67359666,113217760,2421027836.0,2.40388,2.589459
2007-06-12,8.5979664,8.67359666,8.3989394,8.60990802,98067542,2098829796.0,2.082206,-0.73429
2007-06-13,8.66961612,9.155242,8.66961612,9.01194256,145122146,3266824791.0,3.081286,4.669442
2007-06-14,8.98805932,9.01194256,8.76912962,8.8367988,74720813,1669516930.0,1.586499,-1.943457
2007-06-15,8.8367988,8.8367988,8.8367988,8.8367988,0,0.0,,0.0
2007-06-18,9.26669712,9.70455652,9.21893064,9.54533492,130105096,3094620130.0,2.762438,8.018012
2007-06-19,9.42989926,9.91950568,9.354269,9.59708194,92123408,2244413749.0,1.955998,0.542123
2007-06-20,9.5931014,9.5931014,9.155242,9.16320308,74293984,1751083859.0,1.577437,-4.520947
2007-06-21,9.23883334,9.62892626,9.2348528,9.47766574,74453496,1768914053.0,1.580824,3.431794
2007-06-22,9.50154898,9.9115446,9.4338798,9.62096518,94682270,2303274591.0,2.010328,1.511972
2007-06-25,9.80008948,10.3295013,9.80008948,9.93542784,114513143,2888035916.0,2.431384,3.268511
2007-06-26,9.752323,9.97523324,9.553296,9.752323,73768533,1798994044.0,1.56628,-1.842945
2007-06-27,9.8319338,10.1901824,9.62494572,10.07872728,77164856,1922992838.0,1.638392,3.346937
2007-06-28,10.07872728,10.29367644,9.8319338,9.84785596,65365794,1659602032.0,1.38787,-2.290679
2007-06-29,9.6329068,9.93940838,9.55727654,9.78416732,48200226,1183166953.0,1.023327,-0.646725
2007-07-02,9.74436192,9.81999218,9.22689172,9.50552952,58961073,1404615259.0,1.251788,-2.847847
2007-07-03,9.5333933,9.7722257,9.5333933,9.72047868,37841899,916511956.0,0.803412,2.26131
2007-07-04,9.7604636,9.82446664,9.50045125,9.57245467,39214608,951314435.0,0.832556,-1.522629
2007-07-05,9.5204522,9.70046075,9.4404484,9.46844973,52685188,1262635370.0,1.118546,-1.086503
2007-07-06,9.4004465,9.7204617,9.28444099,9.70046075,37422958,892672412.0,0.794518,2.450359
2007-07-09,9.7604636,10.3604921,9.68846018,10.34849153,59963775,1512486446.0,1.273076,6.680416
2007-07-10,10.71250882,11.23253352,10.59250312,11.1205282,113065177,3098114639.0,2.400459,7.460372
2007-07-11,10.9605206,11.1605301,10.8805168,10.99252212,52132231,1436711466.0,1.106807,-1.151078
2007-07-12,11.12852858,11.19253162,10.9605206,11.07652611,27826213,769263238.0,0.590771,0.764196
2007-07-13,11.0805263,11.10052725,10.800513,10.94051965,20721139,565198420.0,0.439925,-1.227881
2007-07-16,10.94451984,10.99252212,10.45249647,10.52850008,31544623,839311744.0,0.669716,-3.765999
2007-07-17,10.55250122,11.18053105,10.55250122,11.15652991,52667889,1426527711.0,1.118179,5.965044
2007-07-18,11.0405244,11.31253732,10.98052155,11.02452364,62500179,1745634768.0,1.326926,-1.18322
2007-07-19,11.03652421,11.1205282,10.86051585,10.94051965,25258292,693387454.0,0.536253,-0.761971
2007-07-20,10.94451984,11.66055385,10.94451984,11.59255062,65124426,1862742459.0,1.382641,5.959777
2007-07-23,11.7605586,12.00057,11.54854853,11.75655841,80303795,2361617984.0,1.70491,1.414768
2007-07-24,11.8005605,12.05657266,11.5605491,11.79256012,46782254,1381107706.0,0.993223,0.306227
2007-07-25,11.73255727,11.97256867,11.600551,11.90456544,50745370,1498902702.0,1.077362,0.949799
2007-07-26,12.00057,12.14857703,11.7605586,11.86456354,55662997,1658130936.0,1.181767,-0.336023
2007-07-27,11.7205567,11.74855803,11.4805453,11.60855138,75130606,2182091728.0,1.595079,-2.157786
2007-07-30,11.5205472,11.94056715,11.50054625,11.75655841,49367153,1448529066.0,1.048102,1.274979
2007-07-31,11.6805548,11.97656886,11.56454929,11.92456639,46549324,1366951745.0,0.988277,1.429058
2007-08-01,12.00057,12.26858273,11.5605491,11.66055385,61537893,1831942002.0,1.306496,-2.214022
2007-08-02,11.82056145,12.0805738,11.70055575,12.00057,52048210,1550335323.0,1.105023,2.915953
2007-08-03,12.17657836,13.200627,12.16857798,13.200627,89066611,2867454660.0,1.890951,10.0
2007-08-06,13.48864068,13.67264942,13.200627,13.44863878,86933268,2908955678.0,1.845659,1.878785
2007-08-07,13.44463859,13.46063935,13.1206232,13.24462909,70935429,2350488450.0,1.506013,-1.516949
2007-08-08,13.10062225,14.10066975,13.0806213,13.68865018,81220397,2784930769.0,1.72437,3.352463
2007-08-09,13.83665721,14.79270262,13.6406479,14.4406859,80729798,2884143639.0,1.713955,5.493855
2007-08-10,14.4406859,14.9207087,14.04466709,14.53669046,84212683,3049823142.0,1.787899,0.664825
2007-08-13,14.53669046,15.1207182,14.26867773,14.50868913,79188294,2911131789.0,1.681227,-0.192624
2007-08-14,14.400684,14.6006935,14.14067165,14.47668761,46403401,1663867762.0,0.985179,-0.220573
2007-08-15,14.400684,15.0007125,14.31267982,14.50468894,53411988,1954223978.0,1.133977,0.193423
2007-08-16,14.46068685,14.55269122,13.8406574,14.00466519,81307464,2882497702.0,1.726219,-3.447325
2007-08-17,13.86465854,14.14067165,13.11662301,13.23662871,118922479,4011672842.0,2.524814,-5.484142
2007-08-20,13.84465759,14.40468419,13.80865588,14.39268362,65813470,2315373885.0,1.39727,8.733754
2007-08-21,14.39268362,14.8807068,14.20467469,14.56469179,66754553,2444491940.0,1.41725,1.195109
2007-08-22,14.26467754,14.8807068,14.1206707,14.56869198,70754711,2598106838.0,1.502176,0.02746
2007-08-23,14.58069255,15.12471839,14.41268457,15.02071345,72440868,2681273251.0,1.537974,3.102694
2007-08-24,15.06071535,15.8007505,14.90070775,15.61674176,65624830,2529954764.0,1.393265,3.968047
2007-08-27,15.55273872,15.83275202,15.0407144,15.30072675,80470531,3100040612.0,1.70845,-2.023568
2007-08-28,15.1607201,15.34472884,14.800703,15.06071535,55614393,2091222577.0,1.180736,-1.568623
2007-08-29,14.80470319,15.200722,14.75270072,14.800703,49999537,1864346356.0,1.061528,-1.726432
2007-08-30,14.9207087,15.18872143,14.800703,14.95671041,39494632,1475294971.0,0.838501,1.054052
2007-08-31,14.97271117,15.38473074,14.91270832,15.21272257,44221833,1667250083.0,0.938863,1.711686
2007-09-03,15.4007315,15.66074385,15.21272257,15.29672656,47456593,1839524158.0,1.007539,0.552203
2007-09-04,15.31672751,15.31672751,14.800703,15.00871288,61142511,2291711257.0,1.298102,-1.882848
2007-09-05,14.9607106,15.200722,14.42468514,14.6806973,59361696,2182424617.0,1.260294,-2.1855
2007-09-06,14.800703,15.10071725,14.55269122,14.78870243,61849755,2287383834.0,1.313117,0.735696
2007-09-07,14.70869863,14.78870243,14.3206802,14.39268362,66419221,2406086457.0,1.41013,-2.677851
2007-09-10,14.18867393,14.79270262,14.1606726,14.54069065,48536928,1747329759.0,1.030476,1.028346
2007-09-11,14.6406954,14.6806973,13.7606536,13.93666196,54642911,1938230263.0,1.16011,-4.154053
2007-09-12,13.9206612,14.1206707,13.6806498,13.8406574,51731186,1787936173.0,1.098292,-0.688868
2007-09-13,13.82065645,14.19667431,13.82065645,14.07666861,41111930,1440366331.0,0.872837,1.705203
2007-09-14,14.15267222,14.2406764,13.8406574,13.96866348,42507131,1487250668.0,0.902458,-0.767265
2007-09-17,14.2006745,14.58069255,14.06066785,14.15267222,58922667,2108654445.0,1.250973,1.317305
2007-09-18,14.18067355,14.27667811,13.600646,13.87665911,56617865,1953784737.0,1.20204,-1.950261
2007-09-19,14.0406669,14.400684,13.87665911,14.1206707,44463468,1569995218.0,0.943993,1.758434
2007-09-20,14.2006745,14.5606916,14.1206707,14.19267412,40097639,1439397987.0,0.851303,0.509916
2007-09-21,14.27267792,14.5206897,13.9606631,14.39268362,45044684,1607756322.0,0.956333,1.409245
2007-09-24,14.39668381,15.15271972,14.39668381,15.14471934,63683741,2366061371.0,1.352054,5.225128
2007-09-25,15.18472124,15.33672846,14.75270072,14.79270262,35946729,1343786412.0,0.763176,-2.324356
2007-09-26,14.76470129,15.2807258,14.72469939,14.90870813,41307678,1556448961.0,0.876993,0.78421
2007-09-27,14.90870813,15.18072105,14.800703,15.10471744,36336818,1365818193.0,0.771458,1.314725
2007-09-28,15.27672561,15.3207277,14.9607106,15.30872713,64910142,2468178511.0,1.377901,1.350641
2007-10-08,15.8407524,16.50478394,15.52873758,16.36477729,87014421,3497164587.0,1.847127,6.898352
2007-10-09,16.2407714,16.46078185,15.85275297,16.10476494,25676121,1038700371.0,0.545048,-1.588857
2007-10-10,16.2407714,16.90080275,16.00876038,16.18876893,43911526,1821960500.0,0.932146,0.521617
2007-10-11,16.400779,17.31282232,16.30877463,17.10081225,82254298,3469241385.0,1.74608,5.6338
2007-10-12,17.10881263,17.2808208,15.9207562,16.76479629,51454362,2136031032.0,1.092264,-1.964913
2007-10-15,16.72479439,17.1208132,16.13676646,16.44878128,41995589,1727183761.0,0.891475,-1.884994
2007-10-16,16.8407999,17.3208227,16.66079135,16.83279952,38577438,1637068838.0,0.818915,2.334637
2007-10-17,16.7207942,16.800798,16.23277102,16.3207752,28503559,1171038513.0,0.605069,-3.041831
2007-10-18,16.33277577,16.40477919,15.600741,15.94075715,40858878,1626946832.0,0.867345,-2.328433
2007-10-19,16.00076,16.57678736,16.00076,16.19676931,37589944,1533288212.0,0.797953,1.606031
2007-10-22,16.19676931,16.19676931,16.19676931,16.19676931,0,0.0,,0.0
2007-10-23,16.2407714,16.87680161,16.00476019,16.68479249,51484018,2129732246.0,1.092894,3.013083
2007-10-24,16.8407999,17.47282992,16.82079895,17.18481624,59785840,2578512043.0,1.269123,2.996883
2007-10-25,17.14081415,17.20481719,16.49278337,16.7207942,52415082,2215443563.0,1.112658,-2.700186
2007-10-26,16.6007885,17.44482859,16.52478489,17.38882593,46539217,2001571077.0,0.987926,3.99522
2007-10-29,17.37682536,18.43687571,17.3608246,17.81284607,37818549,1708714955.0,0.802806,2.438458
2007-10-30,17.81684626,18.0408569,17.67283942,17.93685196,19471073,868287419.0,0.413329,0.696163
2007-10-31,18.18086355,18.53288027,17.59283562,18.18886393,39969951,1793910409.0,0.848475,1.404998
2007-11-01,18.22086545,18.50087875,17.8408474,18.06885823,24507075,1112133622.0,0.520232,-0.659782
2007-11-02,17.7208417,17.8808493,17.23281852,17.30082175,32969160,1442397432.0,0.699864,-4.250605
2007-11-05,17.11281282,17.31282232,16.77279667,16.82879933,26626287,1132059240.0,0.565218,-2.728324
2007-11-06,16.7207942,17.1208132,16.6407904,16.86080085,19551813,825049875.0,0.415042,0.190164
2007-11-07,16.98080655,17.3608246,16.94080465,17.33682346,21246978,909400086.0,0.451027,2.823247
2007-11-08,17.1208132,17.19681681,16.35277672,16.42077995,28325426,1182451225.0,0.601287,-5.283804
2007-11-09,16.00476019,16.78079705,16.00476019,16.26477254,21609288,887758424.0,0.458718,-0.950059
2007-11-12,15.99275962,16.58478774,15.80475069,16.39277862,33871426,1374694568.0,0.719017,0.787014
2007-11-13,16.54078565,16.95280522,15.7607486,16.01676076,29061498,1190036347.0,0.616912,-2.293798
2007-11-14,16.400779,16.66079135,15.92475639,16.64479059,26494858,1081870945.0,0.562428,3.921078
2007-11-15,16.58878793,16.98880693,16.51678451,16.58478774,17402635,728993798.0,0.36942,-0.360494
2007-11-16,16.2807733,16.5207847,15.95275772,16.18876893,18718298,757211431.0,0.397349,-2.387839
2007-11-19,16.18876893,16.26477254,15.600741,15.66874423,23594205,934304921.0,0.500854,-3.212263
2007-11-20,15.600741,15.85675316,15.18072105,15.69274537,36597807,1414414163.0,0.776892,0.153182
2007-11-21,15.8007505,16.00076,15.47673511,15.48873568,13410918,527453769.0,0.284685,-1.300021
2007-11-22,15.23272352,15.38473074,14.8407049,14.9207087,24577397,927388520.0,0.521725,-3.667361
2007-11-23,14.72469939,15.3607296,14.7206992,15.3207277,22897793,864713709.0,0.48607,2.680965
2007-11-26,15.600741,15.8007505,15.21672276,15.31272732,19926648,772763982.0,0.422999,-0.052221
2007-11-27,15.18472124,15.3607296,14.97671136,15.02871383,14575465,551273902.0,0.309405,-1.854752
2007-11-28,15.10471744,15.4407334,14.94070965,15.08871668,26039896,991278431.0,0.55277,0.399259
2007-11-29,15.41273207,16.14076665,15.27272542,16.06076285,37320500,1463643875.0,0.792233,6.442206
2007-11-30,15.9607581,15.96875848,15.5207372,15.70074575,20171085,793940133.0,0.428188,-2.241598
2007-12-03,15.62074195,16.2007695,15.4807353,15.89275487,23101378,921909203.0,0.490392,1.222929
2007-12-04,15.9207562,16.42077995,15.90075525,16.07276342,18601447,752826169.0,0.394868,1.132647
2007-12-05,16.00476019,16.56878698,16.00476019,16.53278527,21075090,858927082.0,0.447378,2.862124
2007-12-06,16.62078945,16.7207942,16.3607771,16.48878318,11277493,465826854.0,0.239397,-0.266152
2007-12-07,16.59278812,16.63679021,16.35277672,16.53278527,11451889,471862659.0,0.243099,0.266862
2007-12-10,16.00076,16.41277957,16.00076,16.32877558,37885840,1539356662.0,0.804234,-1.233976
2007-12-11,16.35677691,16.57278717,15.5207372,15.99275962,59925030,2380362119.0,1.272078,-2.057815
